WatershedID,ParamID,Value
17050111,4,913.62506
17050111,5,20.076511
17050111,7,1060.0
17050111,8,22.572605
17050111,10,13.649542
17050111,11,2.3602326
17050111,12,31.648796
17050111,15,1974.767
17050111,16,35.8649
17050111,18,14.433989
17050111,19,106.89197
17050111,20,28.626167
17050111,21,2974.0
17050112,1,1511.3318
17050112,2,54.271328
17050112,3,1836.4951
17050112,4,710.6979
17050112,5,12.011464
17050112,7,931.2434
17050112,8,19.644136
17050112,10,25.500217
17050112,11,6.559
17050112,12,34.59014
17050112,15,1511.3318
17050112,16,55.271328
17050112,18,18.157507
17050112,19,92.84724
17050112,20,32.844498
17050112,21,2584.0
17050113,1,1889.0918
17050113,2,29.015306
17050113,3,2181.854
17050113,4,735.0562
17050113,5,10.772493
17050113,7,974.65
17050113,8,19.175945
17050113,10,11.775793
17050113,11,5.860279
17050113,12,32.420452
17050113,15,1889.0918
17050113,16,30.015306
17050113,18,15.020717
17050113,19,104.88432
17050113,20,30.142862
17050113,21,2955.0
17050114,1,891.426
17050114,2,1.0275174
17050114,3,1475.823
17050114,4,319.60703
17050114,5,0.4641075
17050114,7,665.2172
17050114,8,3.6738853
17050114,10,0.43523347
17050114,11,3.647713
17050114,12,37.474335
17050114,15,891.426
17050114,16,2.0275176
17050114,18,22.265741
17050114,19,164.46773
17050114,20,37.808075
17050114,21,2025.0
17050115,1,734.2373
17050115,2,0.3474553
17050115,3,414.5562
17050115,4,273.6749
17050115,5,0.10078687
17050115,7,638.16
17050115,8,3.5858743
17050115,10,0.1961102
17050115,11,3.8684313
17050115,12,36.131752
17050115,13,98841.73
17050115,15,734.2373
17050115,16,1.3474553
17050115,18,21.12079
17050115,19,186.85336
17050115,20,37.80431
17050115,21,1016.0
17050116,1,1431.9598
17050116,2,29.705196
17050116,3,1722.5485
17050116,4,407.9049
17050116,5,0.69872385
17050116,7,890.52893
17050116,8,8.091805
17050116,10,8.988988
17050116,11,1.0564604
17050116,12,36.056362
17050116,13,128678.586
17050116,15,1431.9598
17050116,16,30.705196
17050116,18,18.286505
17050116,19,113.137375
17050116,20,31.909628
17050116,21,2484.0
17050117,1,1068.4752
17050117,2,1.4113858
17050117,3,1169.9333
17050117,4,278.69293
17050117,5,1.2918402
17050117,7,650.06226
17050117,8,8.26989
17050117,10,0.18149832
17050117,11,0.9242236
17050117,12,36.018066
17050117,13,102005.54
17050117,15,1068.4752
17050117,16,2.4113858
17050117,18,20.405304
17050117,19,115.467834
17050117,20,35.80414
17050117,21,1764.0
17050118,1,1219.2351
17050118,2,5.8415256
17050118,3,1293.573
17050118,4,308.0869
17050118,5,0.66309094
17050118,7,683.61316
17050118,8,9.039434
17050118,10,0.64705765
17050118,11,0.7264646
17050118,12,35.201523
17050118,13,128356.08
17050118,15,1219.2351
17050118,16,6.8415256
17050118,18,18.603388
17050118,19,98.4345
17050118,20,33.87078
17050118,21,1902.0
17050119,1,1155.323
17050119,2,5.9036655
17050119,3,1702.6364
17050119,4,326.3961
17050119,5,0.8832137
17050119,7,680.11096
17050119,8,8.381586
17050119,10,1.4994221
17050119,11,0.95492065
17050119,12,34.73702
17050119,13,118138.695
17050119,15,1155.323
17050119,16,6.9036655
17050119,18,18.625414
17050119,19,119.55975
17050119,20,34.170048
17050119,21,2195.0
17050120,1,1939.1106
17050120,2,44.05139
17050120,3,2346.7573
17050120,4,931.54474
17050120,5,18.237013
17050120,7,909.9419
17050120,8,20.977352
17050120,10,21.369661
17050120,11,7.145621
17050120,12,31.19357
17050120,15,1939.1106
17050120,16,45.05139
17050120,18,14.051965
17050120,19,103.15068
17050120,20,27.931587
17050120,21,3065.0
17050121,1,1657.2551
17050121,2,78.203186
17050121,3,1741.575
17050121,4,811.2528
17050121,5,10.512047
17050121,7,910.7776
17050121,8,19.340202
17050121,10,36.642563
17050121,11,13.143036
17050121,12,32.609787
17050121,15,1657.2551
17050121,16,79.203186
17050121,18,16.393862
17050121,19,104.14603
17050121,20,30.483372
17050121,21,2478.0
17050122,1,1125.2628
17050122,2,19.463737
17050122,3,1888.7816
17050122,4,519.9402
17050122,5,2.737424
17050122,7,647.4227
17050122,8,11.31779
17050122,10,9.187703
17050122,11,4.979126
17050122,12,35.60886
17050122,15,1125.2628
17050122,16,20.463737
17050122,18,20.262812
17050122,19,137.1997
17050122,20,35.786625
17050122,21,2446.0
17050123,1,1767.3593
17050123,2,59.458145
17050123,3,1902.2908
17050123,4,884.8602
17050123,5,2.7741804
17050123,7,852.3257
17050123,8,10.962822
17050123,10,26.278286
17050123,11,8.8363695
17050123,12,30.938723
17050123,15,1767.3593
17050123,16,60.458145
17050123,18,12.913291
17050123,19,114.5388
17050123,20,26.788786
17050123,21,2581.0
17050124,1,1229.4689
17050124,2,29.849997
17050124,3,1840.1836
17050124,4,654.3045
17050124,5,1.3033289
17050124,7,638.16
17050124,8,10.330519
17050124,10,11.978558
17050124,11,1.891614
17050124,12,33.591663
17050124,15,1229.4689
17050124,16,30.849997
17050124,18,17.743116
17050124,19,106.919716
17050124,20,33.297943
17050124,21,2351.0
17050201,1,1194.0164
17050201,2,30.514738
17050201,3,2423.1643
17050201,4,621.486
17050201,5,9.788922
17050201,7,491.5369
17050201,8,15.614684
17050201,10,11.148924
17050201,11,0.8927397
17050201,12,34.122116
17050201,13,147512.75
17050201,15,1194.0164
17050201,16,31.514738
17050201,18,20.051285
17050201,19,112.213806
17050201,20,35.44604
17050201,21,2652.0
17050202,1,1366.405
17050202,2,33.62548
17050202,3,1767.875
17050202,4,435.25244
17050202,5,3.112396
17050202,7,624.50385
17050202,8,12.75418
17050202,10,12.742447
17050202,11,1.2915592
17050202,12,33.858334
17050202,13,127241.06
17050202,15,1366.405
17050202,16,34.62548
17050202,18,18.268705
17050202,19,121.79346
17050202,20,32.7578
17050202,21,2269.0
17050203,1,1324.7931
17050203,2,36.93767
17050203,3,2289.5332
17050203,4,577.62225
17050203,5,3.6978602
17050203,7,627.92487
17050203,8,10.609335
17050203,10,15.226885
17050203,11,1.1138145
17050203,12,34.38124
17050203,13,139957.9
17050203,15,1324.7931
17050203,16,37.93767
17050203,18,18.90754
17050203,19,125.99198
17050203,20,32.43788
17050203,21,2722.0
17060101,1,1235.6554
17060101,2,38.492813
17060101,3,2591.2488
17060101,4,602.5387
17060101,5,32.048935
17060101,7,280.19287
17060101,8,24.79636
17060101,10,11.32185
17060101,11,1.8381319
17060101,12,35.17999
17060101,13,148240.6
17060101,15,1235.6554
17060101,16,39.492813
17060101,18,22.35864
17060101,19,129.34384
17060101,20,35.47608
17060101,21,2658.0
17060102,1,1482.9218
17060102,2,50.664177
17060102,3,2669.0095
17060102,4,714.6871
17060102,5,19.586037
17060102,7,287.0023
17060102,8,19.358786
17060102,10,19.580297
17060102,11,0.9702837
17060102,12,33.922657
17060102,13,154732.39
17060102,15,1482.9218
17060102,16,51.664177
17060102,18,19.676702
17060102,19,117.06567
17060102,20,32.430527
17060102,21,2770.0
17060103,1,912.4082
17060103,2,21.690878
17060103,3,1670.914
17060103,4,468.12338
17060103,5,14.957263
17060103,7,219.36
17060103,8,16.151379
17060103,10,8.1315975
17060103,11,1.1131305
17060103,12,38.31506
17060103,13,123422.2
17060103,15,912.4082
17060103,16,22.690878
17060103,18,26.097944
17060103,19,117.287445
17060103,20,38.011482
17060103,21,1857.0
17060104,1,1268.4661
17060104,2,65.55148
17060104,3,1946.395
17060104,4,709.1687
17060104,5,1.8903265
17060104,7,696.802
17060104,8,9.342999
17060104,10,26.025047
17060104,11,1.2566912
17060104,12,35.69925
17060104,13,164413.7
17060104,15,1268.4661
17060104,16,66.55148
17060104,18,21.39713
17060104,19,163.92236
17060104,20,33.348278
17060104,21,2493.0
17060105,1,1553.2351
17060105,2,56.050365
17060105,3,2299.9355
17060105,4,801.2402
17060105,5,11.34359
17060105,7,697.1409
17060105,8,14.698519
17060105,10,21.73657
17060105,11,1.5479754
17060105,12,33.2631
17060105,13,160400.48
17060105,15,1553.2351
17060105,16,57.050365
17060105,18,17.573975
17060105,19,160.8742
17060105,20,30.126585
17060105,21,2870.0
17060106,1,1209.027
17060106,2,57.594707
17060106,3,1697.4656
17060106,4,599.03455
17060106,5,14.242556
17060106,7,250.19669
17060106,8,15.556103
17060106,10,22.329958
17060106,11,0.92556864
17060106,12,35.92928
17060106,13,132021.52
17060106,15,1209.027
17060106,16,58.594707
17060106,18,22.786255
17060106,19,138.99663
17060106,20,35.142212
17060106,21,1870.0
17060107,1,647.6422
17060107,2,8.732577
17060107,3,1780.2305
17060107,4,496.19434
17060107,5,4.245906
17060107,7,164.78181
17060107,8,11.556758
17060107,10,2.5544689
17060107,11,1.8966804
17060107,12,39.69785
17060107,15,647.6422
17060107,16,9.732577
17060107,18,27.471352
17060107,19,203.26773
17060107,20,39.4394
17060107,21,1875.0
17060108,1,688.3952
17060108,2,11.600377
17060108,3,1464.9158
17060108,4,503.3521
17060108,5,0.29000968
17060108,7,162.8216
17060108,8,5.997063
17060108,10,7.3775454
17060108,11,2.7602563
17060108,12,36.82436
17060108,15,688.3952
17060108,16,12.600377
17060108,18,24.830305
17060108,19,223.60931
17060108,20,36.607075
17060108,21,1537.0
17060109,1,682.8294
17060109,2,3.8713927
17060109,3,935.31714
17060109,4,467.67044
17060109,5,0.124063596
17060109,7,386.5046
17060109,8,5.110587
17060109,10,1.5136886
17060109,11,3.6901817
17060109,12,36.44247
17060109,15,682.8294
17060109,16,4.8713927
17060109,18,24.64437
17060109,19,234.1436
17060109,20,36.461483
17060109,21,1206.0
17060110,1,309.4802
17060110,2,0.61421067
17060110,3,584.9178
17060110,4,277.47485
17060110,5,0.43615976
17060110,7,102.617516
17060110,8,5.9362473
17060110,10,0.044736307
17060110,11,3.4268644
17060110,12,39.940434
17060110,15,309.4802
17060110,16,1.6142106
17060110,18,27.886349
17060110,19,228.77094
17060110,20,41.569527
17060110,21,650.0
17060201,1,2308.6233
17060201,2,30.500204
17060201,3,2195.6543
17060201,4,625.2744
17060201,5,10.770658
17060201,7,1408.9028
17060201,8,17.445736
17060201,10,12.467229
17060201,11,4.35767
17060201,12,28.578762
17060201,15,2308.6233
17060201,16,31.500204
17060201,18,9.854292
17060201,19,107.021515
17060201,20,24.728872
17060201,21,3313.0
17060202,1,2248.2153
17060202,2,14.69259
17060202,3,2448.8428
17060202,4,466.88394
17060202,5,9.990345
17060202,7,1408.7687
17060202,8,13.672796
17060202,10,7.3694377
17060202,11,6.819706
17060202,12,28.39763
17060202,15,2248.2153
17060202,16,15.69259
17060202,18,9.512117
17060202,19,99.18031
17060202,20,25.326508
17060202,21,3489.0
17060203,1,1973.7264
17060203,2,48.74991
17060203,3,2429.5833
17060203,4,556.58
17060203,5,14.668459
17060203,7,918.77295
17060203,8,19.513865
17060203,10,21.847315
17060203,11,3.648779
17060203,12,28.738646
17060203,15,1973.7264
17060203,16,49.74991
17060203,18,13.268883
17060203,19,97.65844
17060203,20,28.42348
17060203,21,3115.0
17060203,34,4718.54
17060203,37,95.0
17060204,1,2164.9517
17060204,2,24.404312
17060204,3,2267.6553
17060204,4,446.9639
17060204,5,6.4593477
17060204,7,1190.4227
17060204,8,13.180992
17060204,10,12.301618
17060204,11,6.0371904
17060204,12,28.409819
17060204,15,2164.9517
17060204,16,25.404312
17060204,18,10.972461
17060204,19,119.326485
17060204,20,26.568922
17060204,21,3194.0
17060204,34,3267.12
17060204,37,98.9
17060205,1,2197.796
17060205,2,37.538795
17060205,3,1962.7303
17060205,4,896.996
17060205,5,17.779488
17060205,7,1221.6058
17060205,8,20.834585
17060205,10,11.288391
17060205,11,7.4738193
17060205,12,29.262386
17060205,15,2197.796
17060205,16,38.538795
17060205,18,11.332193
17060205,19,93.62166
17060205,20,25.036465
17060205,21,2965.0
17060206,1,2120.0452
17060206,2,46.92286
17060206,3,2182.2979
17060206,4,765.5914
17060206,5,25.571144
17060206,7,918.69116
17060206,8,23.68277
17060206,10,16.08353
17060206,11,5.0698276
17060206,12,28.943718
17060206,15,2120.0452
17060206,16,47.92286
17060206,18,11.962777
17060206,19,88.617325
17060206,20,25.964645
17060206,21,2885.0
17060207,1,1841.9789
17060207,2,61.826553
17060207,3,2261.6301
17060207,4,865.07666
17060207,5,17.974361
17060207,7,580.40485
17060207,8,19.224806
17060207,10,26.050354
17060207,11,3.6460977
17060207,12,31.205727
17060207,15,1841.9789
17060207,16,62.826553
17060207,18,13.207052
17060207,19,82.802315
17060207,20,26.868288
17060207,21,2730.0
17060207,32,37.5
17060207,34,4435.67
17060208,1,2009.0132
17060208,2,53.53745
17060208,3,2191.2666
17060208,4,912.8381
17060208,5,14.304476
17060208,7,652.3345
17060208,8,19.042953
17060208,10,16.718384
17060208,11,6.1023664
17060208,12,30.436031
17060208,15,2009.0132
17060208,16,54.53745
17060208,18,12.47668
17060208,19,92.658676
17060208,20,25.61448
17060208,21,2664.0
17060209,1,1294.3231
17060209,2,51.53642
17060209,3,2420.4795
17060209,4,691.1994
17060209,5,17.214603
17060209,7,277.183
17060209,8,18.680117
17060209,10,26.262365
17060209,11,2.01375
17060209,12,35.097546
17060209,15,1294.3231
17060209,16,52.53642
17060209,18,21.225073
17060209,19,134.23283
17060209,20,33.990616
17060209,21,2560.0
17060210,1,1652.4858
17060210,2,70.047134
17060210,3,2340.936
17060210,4,862.449
17060210,5,10.941148
17060210,7,526.5952
17060210,8,16.519913
17060210,10,31.074259
17060210,11,3.5231578
17060210,12,32.165447
17060210,15,1652.4858
17060210,16,71.047134
17060210,18,15.855221
17060210,19,129.45923
17060210,20,29.432
17060210,21,2647.0
17060301,1,1776.3986
17060301,2,65.61182
17060301,3,2207.5598
17060301,4,1043.4672
17060301,5,18.532558
17060301,7,665.4793
17060301,8,21.755064
17060301,10,32.474186
17060301,11,2.4917965
17060301,12,30.41067
17060301,15,1776.3986
17060301,16,66.61182
17060301,18,14.919572
17060301,19,110.66611
17060301,20,28.142895
17060301,21,2612.0
17060301,32,40.2
17060301,34,2548.96
17060302,1,1552.1456
17060302,2,78.76858
17060302,3,2169.4106
17060302,4,1134.2576
17060302,5,15.994461
17060302,7,442.47913
17060302,8,20.904352
17060302,10,50.209377
17060302,11,2.9509196
17060302,12,32.089073
17060302,15,1552.1456
17060302,16,79.76858
17060302,18,18.557598
17060302,19,124.46113
17060302,20,30.95273
17060302,21,2389.0
17060302,32,38.6
17060302,34,2659.14
17060303,1,1582.2922
17060303,2,81.7953
17060303,3,2249.365
17060303,4,1271.8905
17060303,5,12.227823
17060303,7,442.30048
17060303,8,18.89678
17060303,10,49.679363
17060303,11,4.267236
17060303,12,31.279293
17060303,15,1582.2922
17060303,16,82.7953
17060303,18,18.413727
17060303,19,138.3128
17060303,20,30.694706
17060303,21,2443.0
17060303,32,28.2
17060303,34,3060.21
17060304,1,970.76855
17060304,2,76.390656
17060304,3,1641.1049
17060304,4,880.7525
17060304,5,9.119396
17060304,7,375.45932
17060304,8,17.02809
17060304,10,53.118397
17060304,11,2.1457894
17060304,12,36.179195
17060304,15,970.76855
17060304,16,77.390656
17060304,18,23.32851
17060304,19,180.1362
17060304,20,35.749023
17060304,21,1932.0
17060305,1,1377.2072
17060305,2,72.44334
17060305,3,2340.6504
17060305,4,814.48145
17060305,5,4.638117
17060305,7,375.44003
17060305,8,13.072597
17060305,10,48.295643
17060305,11,2.630103
17060305,12,34.287846
17060305,15,1377.2072
17060305,16,73.44334
17060305,18,18.243595
17060305,19,166.9114
17060305,20,30.74668
17060305,21,2562.0
17060306,1,902.8502
17060306,2,41.351543
17060306,3,1626.7283
17060306,4,761.1699
17060306,5,3.6712558
17060306,7,218.64755
17060306,8,10.546336
17060306,10,25.893019
17060306,11,1.324175
17060306,12,36.56925
17060306,15,902.8502
17060306,16,42.351543
17060306,18,23.7022
17060306,19,221.11179
17060306,20,35.609863
17060306,21,1799.0
17060307,1,1442.7705
17060307,2,88.18805
17060307,3,1909.2278
17060307,4,1424.5728
17060307,5,13.177107
17060307,7,508.4658
17060307,8,19.89835
17060307,10,58.41922
17060307,11,5.3513184
17060307,12,31.698553
17060307,15,1442.7705
17060307,16,89.18805
17060307,18,19.785282
17060307,19,153.77847
17060307,20,31.956333
17060307,21,2203.0
17060307,32,29.5
17060307,34,3358.12
17060308,1,1105.662
17060308,2,82.45017
17060308,3,1868.9521
17060308,4,1086.2372
17060308,5,7.3571954
17060308,7,288.26447
17060308,8,16.38746
17060308,10,59.486153
17060308,11,3.5667708
17060308,12,33.886467
17060308,15,1105.662
17060308,16,83.45017
17060308,18,22.03408
17060308,19,224.68073
17060308,20,34.097153
17060308,21,2002.0
17070101,1,367.32574
17070101,2,2.7580268
17070101,3,1369.704
17070101,4,273.51138
17070101,5,0.667081
17070101,7,72.066986
17070101,8,4.0919137
17070101,10,0.3532825
17070101,11,3.19788
17070101,12,40.34135
17070101,13,101991.89
17070101,15,367.32574
17070101,16,3.7580268
17070101,18,27.550432
17070101,19,204.30403
17070101,20,40.247044
17070101,21,1358.0
17070102,1,605.8721
17070102,2,19.924139
17070102,3,1802.9508
17070102,4,628.7042
17070102,5,4.2693906
17070102,7,103.84861
17070102,8,10.405543
17070102,10,7.338769
17070102,11,1.629082
17070102,12,39.25992
17070102,13,160963.5
17070102,15,605.8721
17070102,16,20.924139
17070102,18,27.017263
17070102,19,240.13765
17070102,20,39.488564
17070102,21,1789.0
17070103,1,711.8716
17070103,2,19.122648
17070103,3,1700.2412
17070103,4,496.66913
17070103,5,2.691138
17070103,7,81.56552
17070103,8,8.677082
17070103,10,6.515233
17070103,11,1.9743295
17070103,12,39.67531
17070103,13,126205.55
17070103,15,711.8716
17070103,16,20.122648
17070103,18,26.121788
17070103,19,165.81598
17070103,20,37.790848
17070103,21,1748.0
17070104,1,698.14056
17070104,2,6.9207816
17070104,3,1726.7031
17070104,4,311.71323
17070104,5,0.3090167
17070104,7,81.30222
17070104,8,7.4564395
17070104,10,2.359667
17070104,11,1.3033333
17070104,12,40.51233
17070104,13,117760.29
17070104,15,698.14056
17070104,16,7.9207816
17070104,18,26.32966
17070104,19,172.4487
17070104,20,37.72102
17070104,21,1718.0
17070105,1,689.5615
17070105,2,58.256268
17070105,3,3732.9036
17070105,4,1358.0195
17070105,5,5.1648016
17070105,7,8.653802
17070105,8,11.536804
17070105,10,40.826626
17070105,11,1.9935538
17070105,12,38.913105
17070105,13,246814.86
17070105,15,689.5615
17070105,16,59.256268
17070105,18,27.589376
17070105,19,191.41202
17070105,20,37.715305
17070105,21,3663.0
17070106,1,914.4587
17070106,2,60.44148
17070106,3,3716.5435
17070106,4,862.9979
17070106,5,2.6384146
17070106,7,24.11134
17070106,8,7.808819
17070106,10,29.401854
17070106,11,1.9611111
17070106,12,36.482918
17070106,15,914.4587
17070106,16,61.44148
17070106,18,24.760803
17070106,19,190.47185
17070106,20,34.816914
17070106,21,3416.0
17070201,1,1388.1428
17070201,2,58.581425
17070201,3,2730.4363
17070201,4,469.06387
17070201,5,3.2394245
17070201,7,25.635927
17070201,8,13.044097
17070201,10,19.649551
17070201,11,0.896482
17070201,12,37.573067
17070201,13,143066.31
17070201,15,1388.1428
17070201,16,59.581425
17070201,18,21.687178
17070201,19,131.00137
17070201,20,33.127003
17070201,21,2549.0
17070202,1,1367.2246
17070202,2,72.15353
17070202,3,2078.4988
17070202,4,542.0541
17070202,5,2.635759
17070202,7,557.79004
17070202,8,10.477206
17070202,10,26.52497
17070202,11,1.125
17070202,12,36.802277
17070202,13,149431.17
17070202,15,1367.2246
17070202,16,73.15353
17070202,18,21.811354
17070202,19,122.80911
17070202,20,33.264526
17070202,21,2466.0
17070203,1,1377.8085
17070203,2,67.555115
17070203,3,1811.3674
17070203,4,508.50555
17070203,5,1.209978
17070203,7,668.0266
17070203,8,10.683025
17070203,10,25.81413
17070203,11,0.8628358
17070203,12,36.829147
17070203,13,150769.6
17070203,15,1377.8085
17070203,16,68.555115
17070203,18,21.200108
17070203,19,102.905304
17070203,20,32.92665
17070203,21,2348.0
17070204,1,852.3592
17070204,2,22.6333
17070204,3,1995.4843
17070204,4,352.6487
17070204,5,3.743929
17070204,7,80.73058
17070204,8,11.641869
17070204,10,4.639222
17070204,11,0.7952363
17070204,12,40.056465
17070204,13,125972.98
17070204,15,852.3592
17070204,16,23.6333
17070204,18,26.144218
17070204,19,146.0779
17070204,20,37.23907
17070204,21,2004.0
17070301,1,1307.0571
17070301,2,68.04008
17070301,3,2615.8289
17070301,4,835.2297
17070301,5,1.3677562
17070301,7,585.10065
17070301,8,6.041021
17070301,10,30.390985
17070301,11,6.3370924
17070301,12,38.897934
17070301,13,234767.66
17070301,15,1307.0571
17070301,16,69.04008
17070301,18,22.88838
17070301,19,161.01509
17070301,20,31.895506
17070301,21,2995.0
17070302,1,1513.2972
17070302,2,82.66095
17070302,3,1397.2194
17070302,4,747.17694
17070302,5,0.39984763
17070302,7,1267.4581
17070302,8,4.364494
17070302,10,42.200577
17070302,11,11.975175
17070302,12,37.966354
17070302,13,193151.25
17070302,15,1513.2972
17070302,16,83.66095
17070302,18,20.346378
17070302,19,237.31645
17070302,20,29.474653
17070302,21,2405.0
17070303,1,1405.103
17070303,2,18.753382
17070303,3,1081.0232
17070303,4,347.32895
17070303,5,0.099324524
17070303,7,1104.1704
17070303,8,4.3763037
17070303,10,3.1765206
17070303,11,1.6872092
17070303,12,38.16488
17070303,13,132498.69
17070303,15,1405.103
17070303,16,19.753382
17070303,18,19.239595
17070303,19,100.09471
17070303,20,30.014832
17070303,21,2007.0
17070304,1,1401.6792
17070304,2,55.361168
17070304,3,1126.1387
17070304,4,420.1934
17070304,5,0.46975446
17070304,7,986.0527
17070304,8,7.6595907
17070304,10,12.439555
17070304,11,0.96787566
17070304,12,38.212963
17070304,13,143922.28
17070304,15,1401.6792
17070304,16,56.361168
17070304,18,21.40603
17070304,19,109.75469
17070304,20,31.780035
17070304,21,2054.0
17070305,1,1273.52
17070305,2,43.27156
17070305,3,1753.2673
17070305,4,321.54727
17070305,5,0.6680608
17070305,7,589.93726
17070305,8,5.6152954
17070305,10,10.783437
17070305,11,4.6369233
17070305,12,39.782787
17070305,13,138509.14
17070305,15,1273.52
17070305,16,44.27156
17070305,18,22.392368
17070305,19,124.69173
17070305,20,31.860582
17070305,21,2256.0
17070306,1,835.07947
17070306,2,34.11384
17070306,3,3375.7673
17070306,4,539.1654
17070306,5,3.099389
17070306,7,49.101658
17070306,8,8.382709
17070306,10,17.335508
17070306,11,1.6916363
17070306,12,39.700752
17070306,13,189644.11
17070306,15,835.07947
17070306,16,35.11384
17070306,18,26.08382
17070306,19,125.969666
17070306,20,36.404938
17070306,21,3003.0
17070307,1,994.03534
17070307,2,31.41921
17070307,3,1417.5803
17070307,4,344.1816
17070307,5,1.433836
17070307,7,391.06897
17070307,8,9.190718
17070307,10,5.403743
17070307,11,0.57735044
17070307,12,40.527752
17070307,13,142251.06
17070307,15,994.03534
17070307,16,32.419212
17070307,18,25.519533
17070307,19,154.44513
17070307,20,35.65968
17070307,21,1747.0
17080001,1,618.2956
17080001,2,75.82582
17080001,3,3417.7104
17080001,4,2419.7043
17080001,5,9.1722975
17080001,7,1.5065721
17080001,8,13.723137
17080001,10,58.979137
17080001,11,2.0434437
17080001,12,41.325886
17080001,13,386784.2
17080001,15,618.2956
17080001,16,76.82582
17080001,18,30.547455
17080001,19,190.9331
17080001,20,39.273655
17080001,21,3172.0
17080002,1,675.17004
17080002,2,77.92491
17080002,3,3624.5913
17080002,4,2514.5408
17080002,5,8.050323
17080002,7,2.2414424
17080002,8,13.67668
17080002,10,60.855907
17080002,11,2.7386112
17080002,12,40.253696
17080002,15,675.17004
17080002,16,78.92491
17080002,18,29.782911
17080002,19,215.33217
17080002,20,38.274387
17080002,21,2832.0
17080003,1,230.22736
17080003,2,53.39611
17080003,3,2547.5063
17080003,4,1791.182
17080003,5,3.8967063
17080003,7,-0.21726911
17080003,8,9.548827
17080003,10,46.491055
17080003,11,1.9110326
17080003,12,45.048016
17080003,13,286363.56
17080003,15,230.22736
17080003,16,54.39611
17080003,18,33.639397
17080003,19,243.33934
17080003,20,41.299656
17080003,21,2378.0
17080004,1,1101.0359
17080004,2,85.74165
17080004,3,3999.4485
17080004,4,1967.2067
17080004,5,17.273912
17080004,7,263.19565
17080004,8,18.710598
17080004,10,64.067986
17080004,11,5.986118
17080004,12,36.704384
17080004,15,1101.0359
17080004,16,86.74165
17080004,18,26.451471
17080004,19,145.03703
17080004,20,34.739254
17080004,21,4089.0
17080005,1,462.92126
17080005,2,68.06705
17080005,3,2549.8193
17080005,4,1823.3054
17080005,5,6.231516
17080005,7,1.6595597
17080005,8,11.877871
17080005,10,57.33738
17080005,11,2.5818443
17080005,12,43.206196
17080005,15,462.92126
17080005,16,69.06705
17080005,18,32.119904
17080005,19,217.45671
17080005,20,39.619637
17080005,21,2243.0
17080006,1,166.58676
17080006,2,52.377045
17080006,3,1004.5043
17080006,4,2469.6775
17080006,5,4.34877
17080006,7,-0.19310412
17080006,8,9.320108
17080006,10,50.288483
17080006,11,2.0381112
17080006,12,46.956867
17080006,13,440286.2
17080006,15,166.58676
17080006,16,53.377045
17080006,18,35.984592
17080006,19,264.83963
17080006,20,42.59131
17080006,21,824.0
17090001,1,995.0496
17090001,2,88.20227
17090001,3,2528.9941
17090001,4,1756.8977
17090001,5,9.474728
17090001,7,134.03691
17090001,8,15.527615
17090001,10,64.92189
17090001,11,1.8832479
17090001,12,42.33505
17090001,13,358272.88
17090001,15,995.0496
17090001,16,89.20227
17090001,18,29.38282
17090001,19,163.84691
17090001,20,37.27921
17090001,21,2471.0
17090002,1,584.2122
17090002,2,78.26755
17090002,3,1690.2703
17090002,4,1403.7899
17090002,5,9.008743
17090002,7,134.09793
17090002,8,14.468993
17090002,10,58.92937
17090002,11,1.1115929
17090002,12,46.06744
17090002,13,337742.38
17090002,15,584.2122
17090002,16,79.26755
17090002,18,32.919567
17090002,19,165.82309
17090002,20,40.37333
17090002,21,1697.0
17090003,1,206.9568
17090003,2,38.58929
17090003,3,1587.6635
17090003,4,1365.2975
17090003,5,2.5312884
17090003,7,-17.930187
17090003,8,7.1872077
17090003,10,32.881294
17090003,11,1.2473886
17090003,12,46.624832
17090003,13,339635.53
17090003,15,206.9568
17090003,16,39.58929
17090003,18,34.333054
17090003,19,208.47882
17090003,20,41.77197
17090003,21,1416.0
17090004,1,960.51154
17090004,2,84.16528
17090004,3,3064.1045
17090004,4,2098.1206
17090004,5,10.37041
17090004,7,87.039215
17090004,8,14.487261
17090004,10,61.674095
17090004,11,2.754843
17090004,12,41.235813
17090004,13,404541.38
17090004,15,960.51154
17090004,16,85.16528
17090004,18,28.770561
17090004,19,165.2653
17090004,20,36.893463
17090004,21,2977.0
17090005,1,885.36115
17090005,2,77.28637
17090005,3,3148.924
17090005,4,2076.287
17090005,5,12.877696
17090005,7,48.58748
17090005,8,15.383084
17090005,10,56.985046
17090005,11,3.3185828
17090005,12,41.272556
17090005,13,388824.66
17090005,15,885.36115
17090005,16,78.28637
17090005,18,29.234646
17090005,19,180.39487
17090005,20,37.23944
17090005,21,2981.0
17090006,1,608.2946
17090006,2,72.699814
17090006,3,1704.6423
17090006,4,1961.1877
17090006,5,10.567568
17090006,7,65.707275
17090006,8,14.19316
17090006,10,55.155907
17090006,11,1.6286932
17090006,12,43.618526
17090006,13,382515.62
17090006,15,608.2946
17090006,16,73.699814
17090006,18,31.89624
17090006,19,190.73761
17090006,20,39.78283
17090006,21,1584.0
17090007,1,118.22046
17090007,2,16.48634
17090007,3,1092.0134
17090007,4,1243.8516
17090007,5,0.87210727
17090007,7,2.5046294
17090007,8,4.5615582
17090007,10,18.432816
17090007,11,1.6350414
17090007,12,46.958157
17090007,13,267405.28
17090007,15,118.22046
17090007,16,17.48634
